station_id,sample_id,longitude,latitude,type,rock_type,rock_name,rock_group,rock_age,rock_gcode,rock_desc,legend,date_sampled,geologist,quality,magnetics,S_ppm,K_ppm,Ca_ppm,Ti_ppm,V_ppm,Cr_ppm,Mn_ppm,Fe_ppm,Ni_ppm,Cu_ppm,Zn_ppm,As_ppm,Se_ppm,Rb_ppm,Sr_ppm,Y_ppm,Zr_ppm,Nb_ppm,Mo_ppm,Cd_ppm,Sn_ppm,Sb_ppm,Ba_ppm,Ce_ppm,W_ppm,Pb_ppm,Th_ppm,U_ppm
15GB0098,15GB0098,-63.3708258118,45.6015402354,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,sulfidized,NA,1141.33333333,5507.66666667,89100.6666667,15884.3333333,180.333333333,62.6666666667,1552.66666667,103166,53.3333333333,25.3333333333,121.333333333,18.1666666667,0.9,9.36666666667,243,44.9,162,18.2333333333,1.4,2.45,9.5,4.5,211,29.5,4,1.8,2.5,4.5
15GB0099,15GB0099,-63.3708745471,45.6015859354,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,silicified/sulfidized,NA,10367,892.666666667,60349,13430.6666667,115,102,1060.66666667,79143,30,4,97,21.6666666667,0.9,1.2,142.666666667,31.5333333333,151,17.0333333333,1.4,2.45,4.5,4.5,16,29.5,7,1.8,2.5,4.5
15GB0100,15GB0100,-63.3707020581,45.601703048,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,veined,NA,4299.33333333,2112.33333333,264970,9584,94.8333333333,41.2,2234.66666667,77896.8333333,37.6666666667,33.8333333333,72.3333333333,15.4333333333,0.9,5.58333333333,230.833333333,29.7833333333,89.6333333333,11.425,2.13333333333,2.45,6.08333333333,4.5,67,29.5,4,1.8,2.5,4.5
15GB0101,15GB0101A,-63.3707613259,45.6018234625,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,sulfidized,NA,39109.3333333,16559.6666667,66070.3333333,15252,216.333333333,86.6666666667,1435.66666667,94794.3333333,51.3333333333,34.6666666667,104,39.8,0.9,44.7666666667,418,46.6666666667,180.666666667,20.7333333333,1.4,2.45,4.5,4.5,695.333333333,29.5,4,1.8,5.66666666667,4.5
15GB0101,15GB0101B,-63.3707613259,45.6018234625,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,veined,NA,4266,2022.66666667,207997.833333,7071.5,81.7833333333,24.4666666667,1063.33333333,46852.5,27.8333333333,13.6666666667,56.625,15.1,0.9,2.25,251.883333333,20.3333333333,88.5666666667,11.3416666667,1.91666666667,2.45,6.41666666667,4.5,146.166666667,29.5,4,1.8,2.5,4.5
15GB0101,15GB0101C,-63.3707613259,45.6018234625,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,veined,NA,300,8319,46062.3333333,19079.3333333,179,86.6666666667,1220,139413.333333,33,16.3333333333,105,62.6666666667,0.9,43.6,114.333333333,38.8666666667,183,19.5333333333,1.4,2.45,10.5,4.5,27.3333333333,29.5,4,1.8,2.5,4.5
15GB0101,15GB0101D,-63.3707613259,45.6018234625,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,sulfidized,NA,159952.166667,11402,56961.6666667,17975.1666667,202.333333333,92,1153.83333333,200404.5,33.8333333333,4,115.166666667,306.383333333,2.21666666667,28.7833333333,276.5,48.3333333333,197.666666667,21.9,6.43333333333,2.45,11.1666666667,4.5,512.333333333,38.75,16.3333333333,13.0333333333,8.08333333333,4.5
15GB0101,15GB0101E,-63.3707613259,45.6018234625,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,veined,NA,105007,18823.3333333,44827,17908.3333333,236.666666667,79.6666666667,1305.33333333,111778.333333,46.3333333333,4,264.333333333,86.3333333333,0.9,43.4333333333,486.666666667,45.6666666667,196,23.9,1.4,2.45,6.66666666667,4.5,891,29.5,4,1.8,2.5,4.5
15GB0102,15GB0102,-63.3693714276,45.6093095443,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,altered rhyolite,"141, C-Bdb, altered rhyolite",NA,TMH,altered,NA,5491.33333333,43790,57.5,298.666666667,11.9666666667,8.93333333333,22.6666666667,3599.66666667,6.66666666667,17,54.3333333333,138.333333333,0.9,331,20.6666666667,80.6666666667,240.666666667,71.7333333333,9.93333333333,2.45,6.66666666667,19,47.6666666667,29.5,4,205.333333333,22,4.5
15GB0103,15GB0103A,-63.3695787563,45.6097677637,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,sulfidized,NA,110577,77661,18735.6666667,16044.3333333,136,23,77.3333333333,54518.3333333,4.5,4,821.666666667,137.666666667,0.9,350,95.6666666667,50.6666666667,217.666666667,25.0666666667,1.4,14.1333333333,13.5,26.3333333333,653,29.5,22,97,2.5,4.5
15GB0103,15GB0103B,-63.3695787563,45.6097677637,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,sulfidized,NA,4517.33333333,82866,40973.6666667,22511.3333333,283.333333333,29,1092,40088,26.6666666667,6.33333333333,253,107.333333333,1.43333333333,399.333333333,108.666666667,105,384.333333333,38.6666666667,1.4,2.45,13.6666666667,18.6666666667,832,129,22.3333333333,1.8,2.5,4.5
15GB0104,15GB0104,-63.3707618934,45.6019723026,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,sulfidized,NA,15927.6666667,14788.6666667,57.5,3283,57.3333333333,63,592,71564.3333333,28.6666666667,4,54.6666666667,31.9,0.9,98.4333333333,13.9666666667,20.0333333333,214.666666667,10.6666666667,1.4,2.45,10.5,4.5,197.333333333,29.5,4,1.8,11,4.5
15GB0105,15GB0105A,-63.2431336402,45.5698637267,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,sulfidized,0.261,3595,70815.3333333,986.333333333,1253.66666667,64,35.6666666667,391.666666667,14169.6666667,4.5,9,45,10.9,0.9,357.333333333,16.5666666667,84,489,52.5666666667,1.4,2.45,10.1666666667,4.5,648.333333333,87.8333333333,6,5.03333333333,20,4.5
15GB0105,15GB0105B,-63.2431336402,45.5698637267,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric brecciated rhyolite,"118, C-Bdb, K-spar +/- Qtz phyric brecciated rhyolite",NA,TMH,sulfidized,0.261,29921.6666667,43422,571.666666667,1006.33333333,62.3333333333,38.6666666667,267.666666667,20854.3333333,4.5,8,43.1333333333,45.2333333333,0.9,248.666666667,19.7666666667,107.333333333,332,37.9,1.4,2.45,4.5,4.5,500.666666667,116,6,1.8,15.6666666667,4.5
15GB0106,15GB0106,-63.2434800877,45.5696069744,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,veined,1.58,12758.8333333,35326.5,433.083333333,844.333333333,46.3666666667,29.6666666667,175.833333333,9997.33333333,8.08333333333,9.83333333333,19.35,15.7333333333,0.9,208.9,27.9666666667,74.4166666667,317.333333333,39.0333333333,1.4,2.45,9.08333333333,4.5,391,96.9166666667,4,11.4,17,4.5
15GB0107,15GB0107,-63.242870087,45.5696856727,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,veined,3.03,465.166666667,47873,1984.66666667,911.833333333,53.8333333333,34.1666666667,318,9773.5,6.41666666667,5.5,29.9333333333,8.18333333333,0.9,282.166666667,27.5333333333,59.8333333333,246.116666667,36.1333333333,1.4,2.45,8.58333333333,4.5,398.833333333,97.75,4,1.8,16,4.5
15GB0108,15GB0108,-63.2422934797,45.5696452197,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,sulfidized,1.4,3785.33333333,40018,367,1485,59,35.6666666667,197.333333333,7916,8.16666666667,13.6666666667,13.5333333333,10,0.9,187.666666667,19.1,68,478,58.3,1.4,2.45,12.5,4.5,480.333333333,74.3333333333,4,49.5,18.6666666667,4.5
15GB0109,15GB0109,-63.2432697595,45.5699765591,float,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,float location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,sulfidized,0.134,54355.5,58464.8333333,345.333333333,1471.33333333,49.3333333333,15.2666666667,44.8333333333,32315,4.5,9,11.7083333333,35.8333333333,0.9,292.166666667,30.1833333333,54.1666666667,592.666666667,60.0833333333,1.4,2.45,15.75,6.58333333333,600.333333333,29.5,5.33333333333,2.75,23.1666666667,4.5
15GB0110,15GB0110,-63.2468761764,45.5678010614,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric rhyolite,"119, C-Bdb, K-spar +/- Qtz phyric rhyolite",NA,TMH,sulfidized,0.161,1497.33333333,55240,1059.66666667,1616.33333333,64,36.6666666667,279.333333333,8675,10.5,11.6666666667,50,12.5333333333,0.9,329,27.0333333333,111.333333333,514.666666667,56.2333333333,1.4,2.45,14,6.33333333333,598.333333333,119,4,1.8,21.3333333333,4.5
15GB0111,15GB0111,-63.2440328431,45.5634346848,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) sp rhyolite,"113, C-Bdb, K-spar +/- Qtz phyric (abundant) sp rhyolite",NA,TMH,sulfidized,4,2214.66666667,44199.3333333,213.833333333,1486,80,41,174,8295.33333333,12.3333333333,11,17.0333333333,23.0333333333,0.9,221.666666667,25.6666666667,94.3333333333,407.666666667,56.6,1.4,2.45,9.16666666667,4.5,717,105.333333333,4,1.8,23.6666666667,8.83333333333
15GB0112,15GB0112A,-63.2415042126,45.5612118982,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) rhyolite,"114, C-Bdb, K-spar +/- Qtz phyric (abundant) rhyolite",NA,TMH,sulfidized,0.222,300,43659.6666667,283.333333333,1309,56.3333333333,30,425.333333333,11252.6666667,6.66666666667,7,23.5333333333,10.4666666667,0.9,233,29.9666666667,73.3333333333,456,50.8666666667,35.9333333333,2.45,8.83333333333,4.5,578,77.8333333333,5.66666666667,1.8,23.6666666667,7
15GB0112,15GB0112B,-63.2415042126,45.5612118982,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) rhyolite,"114, C-Bdb, K-spar +/- Qtz phyric (abundant) rhyolite",NA,TMH,sulfidized,0.222,6998.66666667,45247.3333333,1534,1377,64.3333333333,33.6666666667,470,13753.3333333,6.33333333333,6.66666666667,53.6666666667,10.2666666667,0.9,237,37.5,98.6666666667,472,58.6,1.4,2.45,13.6666666667,4.5,593.666666667,104.666666667,4,25.8333333333,25.3333333333,4.5
15GB0112,15GB0112C,-63.2415042126,45.5612118982,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) rhyolite,"114, C-Bdb, K-spar +/- Qtz phyric (abundant) rhyolite",NA,TMH,sulfidized,0.222,409,38706,194.5,1545.66666667,59.3333333333,32.6666666667,294.333333333,8521.66666667,6,9.66666666667,45.7666666667,8.36666666667,0.9,208.666666667,34.2666666667,66.6666666667,469.666666667,57.5,1.4,2.45,10.5,4.5,569,91.6666666667,4,11.5666666667,22,6.33333333333
15GB0113,15GB0113,-63.2147504557,45.5642545113,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,veined,0.367,1322.66666667,39293.3333333,209.166666667,779,48.3333333333,27,94.3333333333,4195,11.5,8.33333333333,23.2333333333,9.5,0.9,206,25.8333333333,116,422,36.1666666667,1.4,2.45,13.6666666667,4.5,475.666666667,120,4,6.26666666667,22.3333333333,4.5
15GB0115,15GB0115,-63.2063261923,45.5619898137,outcrop,hydrothermal,vein,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,vein,"164, C-Bdb, vein",NA,TMH,veined,0.082,57124.6666667,6477.33333333,57.5,158.333333333,33.3333333333,49,533.333333333,40118,4.5,32.6666666667,295.333333333,169.2,0.9,43.1666666667,8.73333333333,146.066666667,35.8333333333,2.4,245.666666667,4,9.83333333333,14.6666666667,83.6666666667,140,12.6666666667,158.2,8,4.5
15GB0116,15GB0116,-63.2014431537,45.5600676365,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,veined,1.1,2999,28800.6666667,1204.66666667,1323,50.3333333333,25.3333333333,310.333333333,9632.66666667,10.6666666667,9,48.3333333333,10.9333333333,0.9,140.966666667,40.6333333333,92,498,64.7,1.4,2.45,9.5,4.5,397.666666667,104.666666667,4,7.53333333333,25,6.66666666667
15GB0117,15GB0117,-63.2016200505,45.5599009554,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,sulfidized,0.355,12211.3333333,36378.6666667,897,1470.33333333,59.3333333333,34,185,11651.6666667,10.8333333333,13.6666666667,440.333333333,11.2166666667,0.9,178.666666667,36.5333333333,78.6666666667,522.333333333,64.1333333333,1.4,4.4,13.3333333333,4.5,531.333333333,79.8333333333,4,58.3333333333,26.6666666667,4.5
15GB0118,15GB0118,-63.2017408789,45.5595601832,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,sulfidized,0.43,5989,39301,669.333333333,1345,64.6666666667,33,307,10341,9.16666666667,11.3333333333,45,8.11666666667,0.9,188.233333333,34.5333333333,88,475.333333333,59,1.4,2.45,11.1666666667,4.5,553,110.333333333,4,48,22.3333333333,8.83333333333
15GB0119,15GB0119,-63.2338108673,45.5627344741,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) rhyolite,"114, C-Bdb, K-spar +/- Qtz phyric (abundant) rhyolite",NA,TMH,silicified/sulfidized,0.121,1610.66666667,12473.6666667,57.5,245.333333333,12.2,7.33333333333,23.5666666667,1581,4.5,13.6666666667,91.8333333333,15.7,0.9,92.1333333333,8.5,18.0333333333,90.3666666667,11.4333333333,2.43333333333,2.45,8.16666666667,6,107.666666667,41,4,58.9,4.33333333333,4.5
15GB0120,15GB0120,-63.2383380413,45.5617464427,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,sulfidized,0.74,4707.33333333,43233.3333333,1507,1334.33333333,59,37,461.333333333,14744.6666667,14.3333333333,9.33333333333,33.3333333333,13.6666666667,0.9,217.666666667,33.7333333333,83,505.333333333,57.8666666667,1.4,2.45,14.6666666667,4.5,477.333333333,88,4,2.93333333333,23.3333333333,4.5
15GB0121,15GB0121,-63.2266942333,45.561054479,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,sulfidized,0.147,8495.66666667,54145.6666667,546.666666667,1485,63.3333333333,30.3333333333,266.333333333,8147.33333333,12,21,108.666666667,11,0.9,288,28.9666666667,94.3333333333,434,53.4666666667,13.3333333333,2.45,12,4.5,624.333333333,93.5,4,77,16,6.66666666667
15GB0122,15GB0122,-63.2201795851,45.559685934,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,silicified,0.094,7242.66666667,48800,971.666666667,1385.66666667,82,67.3333333333,206.333333333,10530.3333333,4.5,7,187.333333333,13.3333333333,0.9,297.666666667,20.8,72.3333333333,386,50.1,2.76666666667,2.45,10.1666666667,4.5,509,104.333333333,4,104.666666667,19.3333333333,7
15GB0123,15GB0123,-63.2269205254,45.5583152699,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,sulfidized,0.108,12339,36876,1302.66666667,1520.33333333,58,33.3333333333,358.333333333,9381.33333333,9.16666666667,8,76.3333333333,33.3333333333,0.9,181.666666667,44.4333333333,93,532,47.8333333333,1.4,2.45,11.6666666667,4.5,530.666666667,82.1666666667,5.66666666667,46.6333333333,23,4.5
15GB0124,15GB0124,-63.2281362284,45.557145898,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,sulfidized,0.168,4157,47777.6666667,1694.33333333,1414,63.6666666667,38.3333333333,522,14099.3333333,10.3333333333,8.33333333333,73,16.5666666667,0.9,232.666666667,29.3666666667,138,526.333333333,60.4333333333,1.4,2.45,20.6666666667,4.5,552.333333333,106.5,4,28.1333333333,23.6666666667,8.33333333333
15GB0126,15GB0126,-63.2200483126,45.555368063,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,veined,1.94,300,26301,21686,3899,87,41,958.333333333,31137.6666667,4.5,10,163.666666667,11.0666666667,0.9,103.466666667,152.666666667,92.6666666667,429.333333333,41.1,1.4,2.45,10,4.5,668.666666667,135.666666667,4,36,15,4.5
15GB0127,15GB0127,-63.2238057623,45.552907308100004,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,altered,17.1,300,34567,14492.3333333,3423.66666667,76,29.6666666667,628.666666667,29005,4.5,6.33333333333,54.6666666667,11.6666666667,0.9,139.666666667,137.333333333,70.6666666667,391.666666667,38.2,1.4,2.45,9.5,4.5,693,94,6,1.8,14.3333333333,4.5
15GB0128,15GB0128,-63.2220032797,45.5496104756,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,altered,0.481,300,31158,11525.6666667,1919.66666667,73.3333333333,31.3333333333,526.666666667,19043.3333333,8.33333333333,4,34.3333333333,7.63333333333,0.9,131.4,114.333333333,73.3333333333,417,38.0666666667,1.4,2.45,8.83333333333,4.5,688,94.6666666667,4,1.8,18,4.5
15GB0129,15GB0129,-63.2328159871,45.5639991931,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,sulfidized,0.165,8257,57257,57.5,1363,53,24.3333333333,78.3333333333,6931.66666667,7.33333333333,10.3333333333,88.4666666667,19,0.9,348,18.7333333333,87,435.333333333,51.3666666667,1.4,2.45,9.5,6.33333333333,549.333333333,75.6666666667,4,18.6666666667,19,6.66666666667
15GB0130,15GB0130,-63.2328347305,45.5640894758,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,sulfidized,0.135,3706,66699.3333333,57.5,1673.33333333,73,54.6666666667,152.333333333,6800.33333333,9.5,18,25.3,28.8666666667,0.9,374,20.7333333333,135.333333333,569.333333333,65.6,1.4,2.45,14.6666666667,4.5,561,225.333333333,4,4.4,25.3333333333,4.5
15GB0131,15GB0131,-63.232847119,45.5641337464,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,sulfidized,0.208,2438.66666667,72691.6666667,57.5,1676,73,38.3333333333,466.666666667,11968.6666667,14,8.33333333333,49,43.1666666667,0.9,400.333333333,18.3333333333,122,531,58.7333333333,1.4,2.45,7.66666666667,4.5,666.666666667,124.5,4,15.0666666667,19.3333333333,4.5
